Timestamp,Speed,Latitude coordinate,Longitude coordinate,Altitude,Vertical accuracy,Horizontal accuracy,Course,Course variation,Behavior
389.83,97.7,40.5555,-3.49212,732.8,6,5,249.3,4.219,0
390.83,97.7,40.5554,-3.49242,732.9,6,5,247.1,4.219,0
391.82,96.7,40.5553,-3.49272,733.1,6,5,244.7,4.57,0
392.88,97.7,40.55508,-3.49329,733.7,6,5,242.6,2.109,0
393.84,97.7,40.55508,-3.49329,733.7,6,5,242.6,2.109,0
394.81,98.6,40.55496,-3.49358,733.9,6,5,242.2,1.055,0
395.84,98.3,40.55484,-3.49387,734,6,5,242.6,0.352,0
396.81,104.6,40.55472,-3.49417,733.7,6,5,243.6,1.406,0
397.8,98.6,40.55462,-3.49447,734,6,5,246.8,4.219,0
398.8,98.6,40.55453,-3.49477,734.3,6,5,249.3,5.625,0
399.8,98.7,40.55446,-3.49509,734.5,6,5,252.1,5.273,0
400.85,97.6,40.55439,-3.49541,734.5,4,5,254.2,4.922,0
401.83,97.5,40.55434,-3.49572,734.6,6,5,257.3,5.273,0
402.82,97.1,40.55429,-3.49605,735,6,5,260.2,5.977,0
403.81,94.8,40.55426,-3.49636,735.3,6,5,262.3,4.922,0
404.84,95.3,40.55423,-3.49668,735.4,6,5,264.4,4.219,0
405.81,93.3,40.55421,-3.49699,735.1,6,5,266.8,4.57,0
406.8,93.1,40.55421,-3.49728,735.3,6,5,269.6,5.273,0
407.88,95.5,40.55423,-3.49759,735.8,6,5,271.8,4.922,0
408.8,92.7,40.55426,-3.4979,735.7,6,5,274.6,4.922,0
409.83,91.3,40.55428,-3.4982,735.6,6,5,277,5.273,0
410.84,89.2,40.55432,-3.49849,736,6,5,279.5,4.922,0
411.81,90,40.55436,-3.49878,735.8,6,5,282,4.922,0
412.81,89.9,40.55442,-3.49908,735.8,6,5,284.4,4.922,0
413.81,91.2,40.55448,-3.49937,735.9,6,5,285.8,3.867,0
414.81,91.7,40.55454,-3.49966,735.9,6,5,286.9,2.461,0
415.81,93.4,40.5546,-3.49995,735.2,4,5,285.5,1.406,0
416.82,92.5,40.55467,-3.50023,734.8,4,5,286.9,1.406,0
417.85,92.8,40.55474,-3.50053,734.2,4,5,290.7,5.273,0
418.81,93.6,40.55484,-3.5008,733.7,4,5,296.4,9.492,0
419.81,93.7,40.55496,-3.50107,733,4,5,300.9,10.195,0
420.92,95.3,40.55507,-3.50134,732,4,5,302.3,5.977,0
421.8,94.7,40.55521,-3.50159,731,4,5,304.8,3.867,0
422.81,95,40.55536,-3.50184,730,4,5,305.9,3.516,0
423.81,94.9,40.55549,-3.50208,729.2,6,5,305.2,0.703,0
424.85,94.9,40.55562,-3.50234,727.7,6,5,304.5,1.406,0
425.81,94.6,40.55575,-3.50258,726.6,6,5,302.7,2.461,0
426.81,94.1,40.55587,-3.50286,725.3,6,5,300.6,3.867,0
427.83,95.1,40.55598,-3.50312,724,6,5,298.1,4.57,0
428.81,93.7,40.55609,-3.5034,723,6,5,296.7,3.867,0
429.83,92.4,40.5562,-3.50368,721.5,6,5,294.3,3.867,0
430.81,90.7,40.5563,-3.50396,720.2,6,5,293.6,3.164,0
431.81,90.8,40.55637,-3.50423,718.9,6,5,291.4,2.812,0
432.81,90.8,40.55645,-3.50452,717.5,6,5,288.6,4.922,0
433.81,91,40.55652,-3.50481,716.4,6,5,286.9,4.57,0
434.81,91.3,40.55659,-3.50509,715.1,6,5,285.1,3.516,0
435.82,92.2,40.55664,-3.50539,713.7,8,5,283,3.867,0
436.83,91.6,40.55669,-3.50568,712.9,8,5,280.9,4.219,0
437.83,92,40.55673,-3.50599,711.6,8,5,279.5,3.516,0
438.82,92.3,40.55676,-3.50629,711,8,5,277.4,3.516,0
439.88,91.4,40.5568,-3.5069,708.6,8,5,272.8,4.219,0
440.89,90.8,40.55681,-3.50721,707.4,6,5,271.8,4.57,0
441.82,90.8,40.55681,-3.50721,707.4,6,5,271.8,3.516,0
442.82,91.2,40.5568,-3.5075,705.9,6,5,269.3,3.516,0
443.82,91.2,40.55679,-3.50779,704.6,6,5,268.2,3.516,0
444.8,91.8,40.55679,-3.50808,703.4,6,5,267.9,1.406,0
445.82,91.5,40.55677,-3.50837,702.2,6,5,267.2,1.055,0
446.86,92.3,40.55677,-3.50867,700.8,6,5,268.6,1.406,0
447.91,91.8,40.55677,-3.50927,698.4,6,5,271.1,2.109,0
448.81,91.8,40.55677,-3.50927,698.4,6,5,271.1,2.461,0
449.83,91.9,40.55677,-3.50958,697.4,6,5,273.5,4.219,0
450.82,92.2,40.55679,-3.50989,696,6,5,275.3,4.219,0
451.87,93.2,40.55687,-3.5105,694,6,5,279.8,4.57,0
452.84,93.2,40.55687,-3.5105,694,6,5,279.8,4.57,0
453.92,94.7,40.55698,-3.51109,691.9,6,5,284.8,4.219,0
454.83,94.7,40.55698,-3.51109,691.9,6,5,284.8,4.922,0
455.8,94.5,40.55705,-3.5114,690.8,6,5,286.5,4.219,0
456.8,94,40.55713,-3.51167,689.8,6,5,289.7,4.922,0
457.83,94.4,40.55721,-3.51195,688.5,6,5,291.1,4.57,0
458.83,94.5,40.5573,-3.51225,687.4,6,5,293.2,3.516,0
459.8,94.8,40.55739,-3.51253,686.2,6,5,295.7,4.57,0
460.81,94.6,40.55751,-3.51281,685,6,5,298.5,5.273,0
461.8,93.8,40.55764,-3.51309,683.7,6,5,300.6,4.922,0
462.83,92.5,40.55775,-3.51335,681.9,6,5,303,4.57,0
463.8,91.8,40.55788,-3.51359,680.1,6,5,304.8,4.219,0
464.87,90.1,40.55817,-3.51405,677.9,6,5,310.1,4.57,0
465.8,90.1,40.55817,-3.51405,677.9,6,5,310.1,5.273,0
466.8,90.5,40.55832,-3.51427,676.8,6,5,312.2,4.57,0
467.9,90.4,40.55847,-3.51448,675.6,6,5,313.6,3.516,0
468.8,91,40.55862,-3.51469,674.4,6,5,316.4,4.219,0
469.83,91.3,40.55879,-3.51488,673.7,6,5,317.8,4.219,0
470.81,92,40.55896,-3.51508,672.5,6,5,321,4.57,0
471.8,92.6,40.55914,-3.51527,671.9,6,5,322.7,4.922,0
472.82,94.5,40.55933,-3.51545,671.2,6,5,324.5,3.516,0
473.83,96,40.55953,-3.51563,670.4,6,5,327.3,4.57,0
474.8,93.6,40.55973,-3.51576,669.8,6,5,329.8,5.273,0
475.81,93.2,40.55994,-3.51592,668.9,6,5,332.6,5.273,0
476.81,91.2,40.56014,-3.51605,668.2,6,5,334.7,4.922,0
477.81,89.6,40.56034,-3.51617,667.1,6,5,336.1,3.516,0
478.81,89.4,40.56054,-3.51627,666.1,6,5,338.6,3.867,0
479.81,89.4,40.56074,-3.51638,665.4,6,5,340.7,4.57,0
480.82,90.3,40.56096,-3.51647,664.7,6,5,342.8,4.219,0
481.82,90.6,40.56117,-3.51655,664,6,5,344.5,3.867,0
482.81,90.6,40.56139,-3.51662,663.2,6,5,347.3,4.57,0
483.86,92.1,40.56184,-3.51673,661.8,6,5,351.6,5.273,0
484.83,92.1,40.56184,-3.51673,661.8,6,5,351.6,4.219,0
485.87,90.3,40.56231,-3.51679,660.4,6,5,354,3.164,0
486.81,90.3,40.56231,-3.51679,660.4,6,5,354,2.461,0
487.81,91.3,40.56255,-3.51682,659.5,8,5,354.7,1.758,0
488.81,91.6,40.56278,-3.51685,658.8,8,5,354.7,0.703,0
489.83,90.9,40.56301,-3.51688,658,8,5,354,0.703,0
490.81,90.9,40.56324,-3.51691,657.4,8,5,353,1.758,0
491.82,92.9,40.56347,-3.51696,656.7,8,5,351.6,2.461,0
492.86,96.6,40.56371,-3.51701,656.1,6,5,351.6,1.406,0
493.86,98.6,40.56396,-3.51706,655.7,8,5,350.2,1.406,0
494.85,103.1,40.56421,-3.51711,655.3,8,5,349.1,2.461,0
495.81,105.2,40.56447,-3.51718,655.1,8,5,347.3,2.812,0
496.88,106.7,40.56474,-3.51725,654.3,8,5,346.3,2.812,0
497.82,108,40.56498,-3.51734,654.7,8,5,344.9,2.461,0
498.9,110.6,40.5655,-3.51755,653.6,8,5,341.7,2.812,0
499.9,110.7,40.56575,-3.51768,653.2,6,5,340.7,3.164,0
500.82,110.7,40.56575,-3.51768,653.2,6,5,340.7,2.812,0
501.84,110.1,40.56601,-3.51781,653.1,6,5,339.3,2.461,0
502.82,110.7,40.56627,-3.51795,652.7,6,5,337.9,2.812,0
503.8,110.8,40.56653,-3.51809,652.5,6,5,336.1,3.164,0
504.8,110.7,40.56678,-3.51824,652.8,6,5,335,2.812,0
505.83,110.4,40.56703,-3.51839,652.7,8,5,334,2.109,0
506.82,110.3,40.56728,-3.51856,652.8,6,5,332.2,2.812,0
507.83,109.6,40.56752,-3.51871,652.7,6,5,330.8,3.164,0
508.82,110.8,40.56777,-3.51889,653,6,5,330.1,2.109,0
509.84,109.9,40.568,-3.51909,653.6,6,5,327.7,3.164,0
510.8,109.5,40.56823,-3.51927,653.5,8,5,326.6,3.516,0
511.83,108.6,40.56845,-3.51947,653.9,8,5,325.2,2.461,0
512.81,108.4,40.56867,-3.51967,653.8,8,5,323.8,2.812,0
513.83,107.9,40.56887,-3.51987,654.6,8,5,322.7,2.461,0
514.83,107.6,40.56908,-3.52009,654.7,8,5,321.3,2.461,0
515.83,107.1,40.56928,-3.52031,655.1,8,5,319.6,3.164,0
516.83,107.1,40.56947,-3.52054,655.6,8,5,318.2,3.164,0
517.9,107.1,40.56984,-3.52102,656.6,8,5,315.7,2.812,0
518.8,107.1,40.56984,-3.52102,656.6,8,5,315.7,2.461,0
519.9,107,40.57023,-3.52152,657.4,8,5,312.9,2.461,0
520.8,107,40.57023,-3.52152,657.4,8,5,312.9,2.812,0
521.8,106.5,40.5704,-3.52179,657.5,8,5,311.1,3.164,0
522.83,106,40.57056,-3.52206,657.7,8,5,309.7,3.164,0
523.8,105.8,40.57072,-3.52233,658.1,8,5,308.7,2.461,0
524.81,105.5,40.57089,-3.52261,658.3,8,5,307.6,2.109,0
525.84,105.8,40.57105,-3.52289,658.5,8,5,306.6,2.109,0
526.8,105.7,40.57122,-3.52317,658.5,8,5,305.2,2.461,0
527.9,106.1,40.5715,-3.52377,658.4,8,5,301.6,3.867,0
528.82,106.1,40.5715,-3.52377,658.4,8,5,301.6,3.516,0
529.84,106.7,40.57164,-3.52407,658.2,8,5,300.2,2.461,0
530.81,107.2,40.57177,-3.52438,657.9,8,5,298.8,2.812,0
531.8,107.5,40.5719,-3.52469,657.7,8,5,298.1,2.109,0
532.9,109.6,40.57202,-3.52502,657.1,8,5,296.7,2.109,0
533.88,111.1,40.57225,-3.52572,656,6,5,293.9,3.164,0
534.8,111.1,40.57225,-3.52572,656,6,5,293.9,2.812,0
535.8,112,40.57238,-3.52605,655,6,5,293.2,1.758,0
536.89,113.2,40.57258,-3.52674,653.9,6,5,291.4,2.109,0
537.89,113.9,40.57269,-3.52708,653.4,6,5,291.4,1.758,0
538.81,113.9,40.57269,-3.52708,653.4,6,5,291.4,0.352,0
539.85,114.6,40.57279,-3.52743,652.6,6,5,291.4,0,0
540.81,114.6,40.57288,-3.52778,651.6,6,5,291.4,0,0
541.81,114.1,40.57298,-3.52813,651.6,6,5,291.4,0,0
542.81,114.9,40.57308,-3.52848,651.2,6,5,292.1,0.703,0
543.81,112.9,40.57319,-3.52883,650.7,6,5,292.5,1.055,0
544.81,112.4,40.5733,-3.52917,649.2,6,5,293.6,1.406,0
545.84,111.3,40.5734,-3.52951,648.5,6,5,294.6,2.109,0
546.88,110.3,40.57353,-3.52983,647.2,6,5,295.7,2.109,0
547.88,108.1,40.57378,-3.53048,645.2,6,5,297.8,2.109,0
548.84,108.1,40.57378,-3.53048,645.2,6,5,297.8,2.109,0
549.8,107.8,40.5739,-3.53079,644.5,6,5,298.8,2.109,0
550.82,107.7,40.57402,-3.53109,643.7,6,5,299.2,1.406,0
551.81,107.9,40.57416,-3.5314,643,6,5,300.2,1.406,0
552.92,107.3,40.57444,-3.532,641.2,6,5,302,2.109,0
553.84,107.3,40.57444,-3.532,641.2,6,5,302,1.758,0
554.82,107.4,40.57458,-3.5323,640.5,6,5,303,1.758,0
555.83,107.4,40.57472,-3.53259,639.5,6,5,303,1.055,0
556.8,108.4,40.57487,-3.53289,639.2,6,5,303.4,0.352,0
557.9,109.5,40.57516,-3.53349,638,6,5,302.7,0.352,0
558.91,109.5,40.57531,-3.53379,637.2,6,5,302.7,0.703,0
559.8,109.5,40.57531,-3.53379,637.2,6,5,302.7,0.352,0
560.83,109.7,40.57546,-3.53409,636.5,6,5,302,0.703,0
561.82,109.6,40.57561,-3.5344,635.6,6,5,301.3,1.406,0
562.81,109.7,40.57575,-3.5347,635.1,6,5,300.2,1.758,0
563.82,109.9,40.5759,-3.53502,634.2,6,5,299.5,1.758,0
564.9,109.7,40.57615,-3.53565,632.8,6,5,297.1,2.461,0
565.85,109.7,40.57615,-3.53565,632.8,6,5,297.1,2.461,0
566.85,108.2,40.57627,-3.53597,632.2,6,5,295.3,2.461,0
567.9,109.5,40.57649,-3.53663,631.3,6,5,294.3,2.109,0
568.84,109.5,40.57649,-3.53663,631.3,6,5,294.3,1.055,0
569.82,109.6,40.57661,-3.53695,630.9,6,5,294.6,0.352,0
570.8,109.7,40.57671,-3.53728,630.1,6,5,293.9,0.703,0
571.82,110.2,40.57681,-3.53761,629.9,6,5,293.9,0.703,0
572.81,110.3,40.57691,-3.53795,629.8,6,5,294.3,0.352,0
573.84,108.8,40.57702,-3.53827,629,6,5,294.3,0.352,0
574.83,107.4,40.57714,-3.53859,628.5,6,5,294.6,0.352,0
575.84,106.3,40.57726,-3.53891,628.1,6,5,295.3,1.055,0
576.8,105.5,40.57737,-3.53922,627.3,6,5,295.7,1.055,0
577.8,103.9,40.57749,-3.53953,627,6,5,296.4,1.055,0
578.8,102.6,40.57761,-3.53983,626.5,6,5,297.1,1.406,0
579.87,101.9,40.57784,-3.54042,625.9,6,5,298.8,1.406,0
580.8,101.9,40.57784,-3.54042,625.9,6,5,298.8,1.758,0
581.82,102.1,40.57796,-3.54071,625.7,6,5,299.5,1.758,0
582.8,100.9,40.57809,-3.54101,625,6,5,300.6,1.758,0
583.83,101.1,40.57821,-3.54129,624.7,6,5,301.3,1.758,0
584.88,100.7,40.57835,-3.54157,624.5,6,5,302,1.406,0
585.8,100.7,40.57849,-3.54186,624.1,6,5,302.7,1.406,0
586.8,100.7,40.57863,-3.54211,623.9,6,5,303.4,1.406,0
587.89,102.3,40.57877,-3.54239,623.7,6,5,304.5,1.758,0
588.8,103.1,40.57892,-3.54267,623.6,6,5,305.5,2.109,0
589.81,104.3,40.57906,-3.54294,623.5,6,5,306.2,1.758,0
590.9,104.4,40.57939,-3.54349,623.5,6,5,307.3,1.055,0
591.82,104.4,40.57939,-3.54349,623.5,6,5,307.3,1.055,0
592.81,103.7,40.57956,-3.54375,623.2,6,5,308.3,1.758,0
593.88,103.1,40.57989,-3.54428,622.1,6,5,310.1,2.109,0
594.81,103.1,40.57989,-3.54428,622.1,6,5,310.1,1.758,0
595.81,102.8,40.58006,-3.54454,621.6,6,5,311.1,1.758,0
596.81,102.3,40.58024,-3.54479,620.9,6,5,311.8,1.758,0
597.85,101.8,40.58041,-3.54503,620.2,6,5,312.5,1.406,0
598.81,101.4,40.58058,-3.54528,619.4,6,5,313.2,1.406,0
599.81,101.8,40.58075,-3.54552,619,6,5,313.9,1.406,0
600.81,100.5,40.58092,-3.54576,618.6,6,5,313.9,0.703,0
601.81,99.4,40.58109,-3.54599,618,6,5,314.6,0.703,0
602.81,98.9,40.58126,-3.54622,617.8,6,5,314.6,0.703,0
603.87,97.8,40.58143,-3.54644,617.2,6,5,315.4,0.703,0
604.9,97.7,40.58159,-3.54666,617.1,6,5,315,0.352,0
605.81,97.1,40.58176,-3.54688,616.8,6,5,315,0.352,0
606.81,96.3,40.58193,-3.5471,616.5,6,5,314.6,0.352,0
607.82,95.4,40.5821,-3.54732,616.5,6,5,313.6,1.406,0
608.81,95.3,40.58227,-3.54755,616.3,6,5,312.9,1.758,0
609.81,95.4,40.58244,-3.54779,615.8,6,5,311.5,2.109,0
610.81,95.4,40.58259,-3.54803,615.5,6,5,309.7,3.164,0
611.82,95.5,40.58275,-3.54828,615.3,6,5,308,3.516,0
612.82,96.2,40.58289,-3.54852,615.1,6,5,306.2,3.516,0
613.81,96.4,40.58304,-3.54879,614.7,6,5,304.5,3.516,0
614.82,96.5,40.58318,-3.54903,614.3,6,5,302.7,3.516,0
615.83,96.6,40.58331,-3.54931,613.8,6,5,300.9,3.516,0
616.83,96.7,40.58343,-3.54959,614.1,6,5,299.5,3.164,0
617.82,96.9,40.58355,-3.54988,614.1,6,5,297.8,3.164,0
618.89,97.4,40.58376,-3.55046,613.7,6,5,294.3,3.867,0
619.85,97.4,40.58376,-3.55046,613.7,6,5,294.3,3.516,0
620.82,97.7,40.58386,-3.55077,613.4,6,5,292.5,3.164,0
621.82,97.4,40.58395,-3.55107,612.7,6,5,290.7,3.516,0
622.84,96.6,40.58403,-3.55136,612.4,6,5,289,3.516,0
623.8,95.3,40.5841,-3.55166,612.2,6,5,287.2,3.516,0
624.84,94.1,40.58416,-3.55195,611.6,6,5,285.5,3.516,0
625.82,92.8,40.58423,-3.55223,611.1,6,5,284.1,3.164,0
626.8,92,40.58428,-3.55252,610.6,6,5,282.3,3.164,0
627.82,90.8,40.58432,-3.55281,610.2,6,5,281.2,2.812,0
628.82,89.7,40.58435,-3.55311,610,6,5,279.8,2.461,0
629.82,88.7,40.58439,-3.5534,609.7,6,5,278.4,2.812,0
630.83,87.8,40.58444,-3.5537,609,6,5,278.1,1.758,0
22.19,100.4,40.51911,-3.41015,615.3,6,5,324.5,0.352,1
23.21,100.4,40.51931,-3.41034,615.9,4,5,324.5,0.352,1
24.19,100.9,40.51952,-3.41054,616.6,4,5,324.1,0.352,1
25.19,101.2,40.51973,-3.41073,616.4,4,5,324.5,0.352,1
26.19,102.3,40.51994,-3.41093,617.2,4,5,324.5,0.352,1
29.19,108,40.52057,-3.41151,617.9,4,5,325.9,1.406,1
30.21,109.8,40.5208,-3.41171,618.3,4,5,324.5,1.406,1
31.2,112.2,40.52102,-3.41193,619.1,4,5,324.5,1.406,1
35.2,118.6,40.52197,-3.41282,622,4,5,323.8,0.703,1
36.18,118.6,40.52221,-3.41305,622.4,4,5,323.8,0.703,1
37.23,118.9,40.52244,-3.41328,623.2,4,5,323.8,0,1
38.21,120.2,40.52272,-3.41353,624.5,6,5,321.7,2.109,1
39.17,120.7,40.52295,-3.41379,626.1,4,5,319.6,4.219,1
40.17,120.9,40.52317,-3.41405,627.2,6,5,317.5,4.219,1
41.2,120.9,40.52338,-3.41433,629.4,6,5,315.4,4.219,1
42.17,121.2,40.52359,-3.41463,632.2,6,5,312.5,4.922,1
43.17,121.1,40.52378,-3.41494,631.1,6,5,310.1,5.273,1
44.17,121.3,40.52396,-3.41526,631,6,5,307.3,5.273,1
45.21,122,40.52413,-3.4156,633.1,6,5,304.5,5.625,1
46.17,121.2,40.52429,-3.41594,633.2,6,5,302,5.273,1
47.2,121.1,40.52444,-3.41629,633.5,6,5,299.9,4.57,1
48.2,121.6,40.52457,-3.41665,633.9,4,5,297.1,4.922,1
49.17,122.1,40.52469,-3.41702,634.6,4,5,293.9,5.977,1
50.18,122.4,40.52482,-3.4174,634.3,6,5,292.1,4.922,1
51.17,123.7,40.52491,-3.41779,633.3,6,5,289.7,4.219,1
52.17,123.3,40.52499,-3.41818,633,4,5,287.6,4.57,1
53.17,122,40.52507,-3.41857,631.5,4,5,285.8,3.867,1
54.17,119.9,40.52516,-3.41895,630.6,4,5,285.5,2.109,1
55.18,118.7,40.52523,-3.41932,628.9,4,5,286.2,0.703,1
56.2,119.3,40.52532,-3.4197,628,4,5,287.6,2.109,1
57.19,119.1,40.52542,-3.42007,627.8,4,5,289.3,3.164,1
58.18,119.4,40.52554,-3.42043,627.8,4,5,291.4,3.867,1
59.23,117.1,40.52566,-3.42077,626.2,4,5,293.6,4.219,1
60.18,112.7,40.52579,-3.4211,625.1,6,5,297.1,5.625,1
61.22,110.4,40.52593,-3.42143,623.6,4,5,299.9,6.328,1
62.18,110.7,40.52609,-3.42173,623.2,4,5,304.1,7.031,1
63.18,112,40.52626,-3.42203,622.3,4,5,306.9,7.031,1
64.18,113.4,40.52644,-3.42231,621.9,6,5,309.7,5.625,1
65.18,114.7,40.52664,-3.4226,621.8,6,5,312.9,5.977,1
66.18,116.3,40.52685,-3.42286,621.6,6,5,317.8,8.086,1
67.18,116.8,40.52707,-3.42311,620.8,6,5,321,8.086,1
68.18,118,40.52732,-3.42336,620.5,6,5,324.1,6.328,1
69.18,118.7,40.52756,-3.42357,620.5,4,5,327.3,6.328,1
70.18,118,40.52782,-3.42376,619.8,4,5,330.5,6.328,1
71.18,118.4,40.52807,-3.42392,618.9,4,5,331.9,4.57,1
72.23,117.4,40.52833,-3.4241,618.7,4,5,333.3,2.812,1
73.19,116.2,40.52859,-3.42428,617.6,4,5,333.6,1.758,1
74.19,115.5,40.52885,-3.42445,617,4,5,333.6,0.352,1
76.19,112.2,40.52935,-3.42479,615,4,5,331.9,1.758,1
77.25,110.7,40.52959,-3.42496,614.3,4,5,330.8,2.812,1
78.22,110.3,40.52984,-3.42514,613.4,4,5,329.1,2.812,1
79.18,110.9,40.53007,-3.42533,613.4,4,5,327.7,3.164,1
80.19,111.7,40.5303,-3.42554,612.7,4,5,325.9,3.164,1
81.19,111.7,40.53053,-3.42576,612.2,4,5,323.4,4.219,1
82.17,111.2,40.53073,-3.42598,611.2,4,5,321.7,4.219,1
83.22,111.2,40.53095,-3.42621,610.2,4,5,319.9,3.516,1
84.21,111.7,40.53116,-3.42645,609.3,4,5,318.9,2.812,1
85.18,110.6,40.53135,-3.4267,608.8,4,5,316.1,3.867,1
86.24,109.9,40.53154,-3.42694,608.5,4,5,314.3,4.57,1
87.22,109.5,40.53172,-3.42721,608.6,6,5,312.2,3.867,1
88.18,108.8,40.5319,-3.42748,609.1,6,5,309.7,4.57,1
89.2,109.3,40.53207,-3.42776,609.4,6,5,308,4.219,1
90.2,108.2,40.53224,-3.42804,610.4,6,5,307.3,2.461,1
91.19,107.7,40.53241,-3.42833,611,6,5,304.5,3.516,1
92.16,106.1,40.53253,-3.42862,611.9,6,5,302.7,4.57,1
93.19,105.9,40.53267,-3.42892,612.8,6,5,300.2,4.219,1
94.19,105.9,40.5328,-3.42924,614,6,5,298.5,4.219,1
95.22,106.3,40.53294,-3.42956,615.5,6,5,296.4,3.867,1
96.17,106.6,40.53307,-3.42985,617.3,6,5,295.3,3.164,1
97.17,104.1,40.53318,-3.43014,618.6,6,5,293.2,3.164,1
98.17,103.6,40.53327,-3.43046,619.7,6,5,291.4,3.867,1
99.23,103.1,40.53336,-3.43077,621.2,6,5,289.7,3.516,1
100.17,103.2,40.53344,-3.43108,622.7,6,5,287.6,3.867,1
101.16,103.6,40.53351,-3.4314,624.1,6,5,285.5,4.219,1
102.18,103.2,40.53357,-3.43174,625.6,6,5,284.4,3.164,1
103.17,103.5,40.53363,-3.43208,626.4,6,5,282,3.516,1
104.19,103.4,40.53369,-3.43242,627.8,6,5,280.5,3.867,1
105.19,103.5,40.53373,-3.43276,629.1,6,5,278.8,3.164,1
106.18,104.4,40.53376,-3.43309,630.4,4,5,277,3.516,1
107.18,103.2,40.53379,-3.43343,631.8,4,5,274.2,4.57,1
108.17,103.5,40.53381,-3.43377,633.2,6,5,273.9,3.164,1
109.18,102.6,40.53383,-3.4341,634.4,6,5,273.2,1.055,1
110.17,101.1,40.53383,-3.43442,636.2,6,5,271.4,2.461,1
111.17,102.5,40.53383,-3.43475,636.9,6,5,271.1,2.109,1
112.17,102.1,40.53383,-3.43509,637.7,6,5,270.4,1.055,1
113.24,101.6,40.53383,-3.43542,639.6,6,5,270.7,0.352,1
114.17,101.1,40.53383,-3.43574,641.2,6,5,269.6,1.055,1
115.18,102.2,40.53383,-3.43608,642.6,6,5,269.6,1.055,1
117.16,101.8,40.53382,-3.43676,645.5,8,5,269.3,0.352,1
118.19,102.5,40.53381,-3.4371,646.9,6,5,269.6,0.352,1
119.17,103.5,40.53381,-3.43744,648.1,6,5,269.6,0.352,1
121.17,104.5,40.5338,-3.43813,651.6,6,5,269.3,0.352,1
122.18,106.4,40.5338,-3.43848,652.9,6,5,269.6,0.352,1
123.17,108,40.5338,-3.43884,654.9,6,5,269.3,0.352,1
124.18,108.9,40.53379,-3.43921,655.9,6,5,269.6,0.352,1
125.17,110.4,40.5338,-3.43958,657,6,5,269.6,0.352,1
126.19,111.6,40.53379,-3.43995,658.2,6,5,269.6,4,1
127.17,112.2,40.53381,-3.44032,660.4,6,5,270.4,0.703,1
128.18,114.4,40.53381,-3.4407,661.4,6,5,269.3,1.055,1
129.18,114.9,40.53381,-3.44107,661.9,6,5,269.3,1.055,1
130.2,116.7,40.53381,-3.44145,662,6,5,270,0.703,1
131.18,118.8,40.5338,-3.44184,661.6,6,5,270,0.703,1
132.18,120.7,40.53381,-3.44224,662.2,6,1,270,0,1
133.19,119.6,40.53381,-3.44264,662.6,6,1,269,60.35,1
134.17,119.6,40.53382,-3.44303,661.8,6,1,270,0.35,1
135.18,120.9,40.53381,-3.44343,661,6,5,269.6,0.352,1
136.18,121.6,40.5338,-3.44383,660.9,6,5,269.6,0.352,1
140.19,121.3,40.53378,-3.44543,658.8,6,5,269.3,0.352,1
141.21,122,40.53378,-3.44583,657.6,6,5,269.6,0.352,1
142.2,120.7,40.53378,-3.44623,656.9,6,5,269.3,0.352,1
143.17,121.1,40.53377,-3.44663,656.5,6,5,269.3,0.352,1
144.18,122,40.53377,-3.44704,655.7,6,5,269.6,0.352,1
145.18,122.1,40.53378,-3.44744,656.2,6,5,270,0.703,1
146.21,121.9,40.53378,-3.44783,655,6,5,269.6,0.352,1
147.21,121.7,40.53378,-3.44825,654.8,6,5,269.6,0.352,1
148.17,122.1,40.53377,-3.44866,654.5,6,5,269.6,1,1
149.18,122,40.53377,-3.44907,653.8,6,5,269.6,1,1
150.21,122.1,40.53377,-3.44947,652.6,6,5,269.3,0.352,1
151.22,121.9,40.53376,-3.44987,652.4,6,5,269.3,0.352,1
152.19,121.5,40.53375,-3.45028,651.7,6,5,270,0.703,1
153.17,121.7,40.53375,-3.45068,650.6,6,5,269.6,0.352,1
154.2,121.7,40.53375,-3.45108,650,6,5,270,0.352,1
155.2,121.3,40.53375,-3.45149,649.6,6,5,268.9,1.055,1
156.19,121.6,40.53375,-3.45187,648.8,6,5,269.6,0.703,1
157.2,121.6,40.53375,-3.45227,648.2,6,5,269.6,0.703,1
158.17,121.5,40.53375,-3.45267,647.6,6,5,269.6,1,1
159.17,121.5,40.53375,-3.45307,647.6,6,5,269.6,1,1
160.23,121.9,40.53374,-3.45347,647,6,5,269.3,0.352,1
161.17,121.5,40.53374,-3.45387,646.7,6,5,269.3,0.352,1
162.18,122.1,40.53373,-3.45427,646.3,6,5,269.6,0.352,1
163.17,122.4,40.53373,-3.45468,646.3,6,5,270,0.703,1
164.17,122.7,40.53374,-3.45509,644.9,6,5,270,0.352,1
165.19,121.7,40.53376,-3.45548,644.4,6,5,270,1,1
166.23,121.5,40.53376,-3.4559,643.6,6,5,269.6,0.352,1
167.17,121,40.53376,-3.4563,642.8,6,5,269.6,0.352,1
168.17,120.6,40.53376,-3.45669,642.2,6,5,270,0.352,1
169.17,119.9,40.53376,-3.45708,641.6,6,5,270,0.352,1
170.23,118.8,40.53376,-3.45747,641,6,5,269.3,0.703,1
171.17,119,40.53376,-3.45785,641.1,6,5,269.6,0.352,1
172.17,118,40.53376,-3.45824,641,6,5,269.6,0.352,1
173.17,117.2,40.53375,-3.45863,640.9,6,5,269.6,1,1
